State,County,cooling system type,climate zone,PUE mean
Georgia,Jefferson County,14,3A,1.60905
Georgia,Jenkins County,1,3A,1.1968
Georgia,Jenkins County,2,3A,1.15765
Georgia,Jenkins County,3,3A,1.53995
Georgia,Jenkins County,4,3A,1.4143
Georgia,Jenkins County,5,3A,1.63775
Georgia,Jenkins County,6,3A,1.62605
Georgia,Jenkins County,7,3A,1.8597
Georgia,Jenkins County,8,3A,1.87095
Georgia,Jenkins County,9,3A,2.0324
Georgia,Jenkins County,10,3A,2.1448
Georgia,Jenkins County,11,3A,1.2664
Georgia,Jenkins County,12,3A,1.4528
Georgia,Jenkins County,13,3A,1.37885
Georgia,Jenkins County,14,3A,1.60905
Georgia,Johnson County,1,3A,1.1968
Georgia,Johnson County,2,3A,1.15765
Georgia,Johnson County,3,3A,1.53995
Georgia,Johnson County,4,3A,1.4143
Georgia,Johnson County,5,3A,1.63775
Georgia,Johnson County,6,3A,1.62605
Georgia,Johnson County,7,3A,1.8597
Georgia,Johnson County,8,3A,1.87095
Georgia,Johnson County,9,3A,2.0324
Georgia,Johnson County,10,3A,2.1448
Georgia,Johnson County,11,3A,1.2664
Georgia,Johnson County,12,3A,1.4528
Georgia,Johnson County,13,3A,1.37885
Georgia,Johnson County,14,3A,1.60905
Georgia,Jones County,1,3A,1.1968
Georgia,Jones County,2,3A,1.15765
Georgia,Jones County,3,3A,1.53995
Georgia,Jones County,4,3A,1.4143
Georgia,Jones County,5,3A,1.63775
Georgia,Jones County,6,3A,1.62605
Georgia,Jones County,7,3A,1.8597
Georgia,Jones County,8,3A,1.87095
Georgia,Jones County,9,3A,2.0324
Georgia,Jones County,10,3A,2.1448
Georgia,Jones County,11,3A,1.2664
Georgia,Jones County,12,3A,1.4528
Georgia,Jones County,13,3A,1.37885
Georgia,Jones County,14,3A,1.60905
Georgia,Lamar County,1,3A,1.1968
Georgia,Lamar County,2,3A,1.15765
Georgia,Lamar County,3,3A,1.53995
Georgia,Lamar County,4,3A,1.4143
Georgia,Lamar County,5,3A,1.63775
Georgia,Lamar County,6,3A,1.62605
Georgia,Lamar County,7,3A,1.8597
Georgia,Lamar County,8,3A,1.87095
Georgia,Lamar County,9,3A,2.0324
Georgia,Lamar County,10,3A,2.1448
Georgia,Lamar County,11,3A,1.2664
Georgia,Lamar County,12,3A,1.4528
Georgia,Lamar County,13,3A,1.37885
Georgia,Lamar County,14,3A,1.60905
Georgia,Lanier County,1,2A,1.2454
Georgia,Lanier County,2,2A,1.18025
Georgia,Lanier County,3,2A,1.58525
Georgia,Lanier County,4,2A,1.4445
Georgia,Lanier County,5,2A,1.6482
Georgia,Lanier County,6,2A,1.7992
Georgia,Lanier County,7,2A,1.9688
Georgia,Lanier County,8,2A,1.8865
Georgia,Lanier County,9,2A,2.15985
Georgia,Lanier County,10,2A,2.19655
Georgia,Lanier County,11,2A,1.29975
Georgia,Lanier County,12,2A,1.47915
Georgia,Lanier County,13,2A,1.39785
Georgia,Lanier County,14,2A,1.7466
Georgia,Laurens County,1,3A,1.1968
Georgia,Laurens County,2,3A,1.15765
Georgia,Laurens County,3,3A,1.53995
Georgia,Laurens County,4,3A,1.4143
Georgia,Laurens County,5,3A,1.63775
Georgia,Laurens County,6,3A,1.62605
Georgia,Laurens County,7,3A,1.8597
Georgia,Laurens County,8,3A,1.87095
Georgia,Laurens County,9,3A,2.0324
Georgia,Laurens County,10,3A,2.1448
Georgia,Laurens County,11,3A,1.2664
Georgia,Laurens County,12,3A,1.4528
Georgia,Laurens County,13,3A,1.37885
Georgia,Laurens County,14,3A,1.60905
Georgia,Lee County,1,3A,1.1968
Georgia,Lee County,2,3A,1.15765
Georgia,Lee County,3,3A,1.53995
Georgia,Lee County,4,3A,1.4143
Georgia,Lee County,5,3A,1.63775
Georgia,Lee County,6,3A,1.62605
Georgia,Lee County,7,3A,1.8597
Georgia,Lee County,8,3A,1.87095
Georgia,Lee County,9,3A,2.0324
Georgia,Lee County,10,3A,2.1448
Georgia,Lee County,11,3A,1.2664
Georgia,Lee County,12,3A,1.4528
Georgia,Lee County,13,3A,1.37885
Georgia,Lee County,14,3A,1.60905
Georgia,Liberty County,1,2A,1.2454
Georgia,Liberty County,2,2A,1.18025
Georgia,Liberty County,3,2A,1.58525
Georgia,Liberty County,4,2A,1.4445
Georgia,Liberty County,5,2A,1.6482
Georgia,Liberty County,6,2A,1.7992
Georgia,Liberty County,7,2A,1.9688
Georgia,Liberty County,8,2A,1.8865
Georgia,Liberty County,9,2A,2.15985
Georgia,Liberty County,10,2A,2.19655
Georgia,Liberty County,11,2A,1.29975
Georgia,Liberty County,12,2A,1.47915
Georgia,Liberty County,13,2A,1.39785
Georgia,Liberty County,14,2A,1.7466
Georgia,Lincoln County,1,3A,1.1968
Georgia,Lincoln County,2,3A,1.15765
Georgia,Lincoln County,3,3A,1.53995
Georgia,Lincoln County,4,3A,1.4143
Georgia,Lincoln County,5,3A,1.63775
Georgia,Lincoln County,6,3A,1.62605
Georgia,Lincoln County,7,3A,1.8597
Georgia,Lincoln County,8,3A,1.87095
Georgia,Lincoln County,9,3A,2.0324
Georgia,Lincoln County,10,3A,2.1448
Georgia,Lincoln County,11,3A,1.2664
Georgia,Lincoln County,12,3A,1.4528
Georgia,Lincoln County,13,3A,1.37885
Georgia,Lincoln County,14,3A,1.60905
Georgia,Long County,1,2A,1.2454
Georgia,Long County,2,2A,1.18025
Georgia,Long County,3,2A,1.58525
Georgia,Long County,4,2A,1.4445
Georgia,Long County,5,2A,1.6482
Georgia,Long County,6,2A,1.7992
Georgia,Long County,7,2A,1.9688
Georgia,Long County,8,2A,1.8865
Georgia,Long County,9,2A,2.15985
Georgia,Long County,10,2A,2.19655
Georgia,Long County,11,2A,1.29975
Georgia,Long County,12,2A,1.47915
Georgia,Long County,13,2A,1.39785
Georgia,Long County,14,2A,1.7466
Georgia,Lowndes County,1,2A,1.2454
Georgia,Lowndes County,2,2A,1.18025
Georgia,Lowndes County,3,2A,1.58525
Georgia,Lowndes County,4,2A,1.4445
Georgia,Lowndes County,5,2A,1.6482
Georgia,Lowndes County,6,2A,1.7992
Georgia,Lowndes County,7,2A,1.9688
Georgia,Lowndes County,8,2A,1.8865
Georgia,Lowndes County,9,2A,2.15985
Georgia,Lowndes County,10,2A,2.19655
Georgia,Lowndes County,11,2A,1.29975
Georgia,Lowndes County,12,2A,1.47915
Georgia,Lowndes County,13,2A,1.39785
Georgia,Lowndes County,14,2A,1.7466
Georgia,Lumpkin County,1,4A,1.17335
Georgia,Lumpkin County,2,4A,1.14975
Georgia,Lumpkin County,3,4A,1.5183
Georgia,Lumpkin County,4,4A,1.3989
Georgia,Lumpkin County,5,4A,1.62745
Georgia,Lumpkin County,6,4A,1.5598
Georgia,Lumpkin County,7,4A,1.77255
Georgia,Lumpkin County,8,4A,1.8474
Georgia,Lumpkin County,9,4A,1.9314
Georgia,Lumpkin County,10,4A,2.1151
Georgia,Lumpkin County,11,4A,1.28235
Georgia,Lumpkin County,12,4A,1.43915
Georgia,Lumpkin County,13,4A,1.36535
Georgia,Lumpkin County,14,4A,1.5873
Georgia,Macon County,1,3A,1.1968
Georgia,Macon County,2,3A,1.15765
Georgia,Macon County,3,3A,1.53995
Georgia,Macon County,4,3A,1.4143
Georgia,Macon County,5,3A,1.63775
Georgia,Macon County,6,3A,1.62605
Georgia,Macon County,7,3A,1.8597
Georgia,Macon County,8,3A,1.87095
Georgia,Macon County,9,3A,2.0324
Georgia,Macon County,10,3A,2.1448
Georgia,Macon County,11,3A,1.2664
Georgia,Macon County,12,3A,1.4528
Georgia,Macon County,13,3A,1.37885
Georgia,Macon County,14,3A,1.60905
Georgia,Madison County,1,3A,1.1968
Georgia,Madison County,2,3A,1.15765
Georgia,Madison County,3,3A,1.53995
Georgia,Madison County,4,3A,1.4143
Georgia,Madison County,5,3A,1.63775
Georgia,Madison County,6,3A,1.62605
Georgia,Madison County,7,3A,1.8597
Georgia,Madison County,8,3A,1.87095
Georgia,Madison County,9,3A,2.0324
Georgia,Madison County,10,3A,2.1448
Georgia,Madison County,11,3A,1.2664
Georgia,Madison County,12,3A,1.4528
Georgia,Madison County,13,3A,1.37885
Georgia,Madison County,14,3A,1.60905
Georgia,Marion County,1,3A,1.1968
Georgia,Marion County,2,3A,1.15765
Georgia,Marion County,3,3A,1.53995
Georgia,Marion County,4,3A,1.4143
Georgia,Marion County,5,3A,1.63775
Georgia,Marion County,6,3A,1.62605
Georgia,Marion County,7,3A,1.8597
Georgia,Marion County,8,3A,1.87095
Georgia,Marion County,9,3A,2.0324
Georgia,Marion County,10,3A,2.1448
Georgia,Marion County,11,3A,1.2664
Georgia,Marion County,12,3A,1.4528
Georgia,Marion County,13,3A,1.37885
Georgia,Marion County,14,3A,1.60905
Georgia,McDuffie County,1,3A,1.1968
Georgia,McDuffie County,2,3A,1.15765
Georgia,McDuffie County,3,3A,1.53995
Georgia,McDuffie County,4,3A,1.4143
Georgia,McDuffie County,5,3A,1.63775
Georgia,McDuffie County,6,3A,1.62605
Georgia,McDuffie County,7,3A,1.8597
Georgia,McDuffie County,8,3A,1.87095
Georgia,McDuffie County,9,3A,2.0324
Georgia,McDuffie County,10,3A,2.1448
Georgia,McDuffie County,11,3A,1.2664
Georgia,McDuffie County,12,3A,1.4528
Georgia,McDuffie County,13,3A,1.37885
Georgia,McDuffie County,14,3A,1.60905
Georgia,McIntosh County,1,2A,1.2454
Georgia,McIntosh County,2,2A,1.18025
Georgia,McIntosh County,3,2A,1.58525
Georgia,McIntosh County,4,2A,1.4445
Georgia,McIntosh County,5,2A,1.6482
Georgia,McIntosh County,6,2A,1.7992
Georgia,McIntosh County,7,2A,1.9688
Georgia,McIntosh County,8,2A,1.8865
Georgia,McIntosh County,9,2A,2.15985
Georgia,McIntosh County,10,2A,2.19655
Georgia,McIntosh County,11,2A,1.29975
Georgia,McIntosh County,12,2A,1.47915
Georgia,McIntosh County,13,2A,1.39785
Georgia,McIntosh County,14,2A,1.7466
Georgia,Meriwether County,1,3A,1.1968
Georgia,Meriwether County,2,3A,1.15765
Georgia,Meriwether County,3,3A,1.53995
Georgia,Meriwether County,4,3A,1.4143
Georgia,Meriwether County,5,3A,1.63775
Georgia,Meriwether County,6,3A,1.62605
Georgia,Meriwether County,7,3A,1.8597
Georgia,Meriwether County,8,3A,1.87095
Georgia,Meriwether County,9,3A,2.0324
Georgia,Meriwether County,10,3A,2.1448
Georgia,Meriwether County,11,3A,1.2664
Georgia,Meriwether County,12,3A,1.4528
Georgia,Meriwether County,13,3A,1.37885
Georgia,Meriwether County,14,3A,1.60905
Georgia,Miller County,1,2A,1.2454
Georgia,Miller County,2,2A,1.18025
Georgia,Miller County,3,2A,1.58525
Georgia,Miller County,4,2A,1.4445
Georgia,Miller County,5,2A,1.6482
Georgia,Miller County,6,2A,1.7992
Georgia,Miller County,7,2A,1.9688
Georgia,Miller County,8,2A,1.8865
Georgia,Miller County,9,2A,2.15985
Georgia,Miller County,10,2A,2.19655
Georgia,Miller County,11,2A,1.29975
Georgia,Miller County,12,2A,1.47915
Georgia,Miller County,13,2A,1.39785
Georgia,Miller County,14,2A,1.7466
Georgia,Mitchell County,1,2A,1.2454
Georgia,Mitchell County,2,2A,1.18025
Georgia,Mitchell County,3,2A,1.58525
Georgia,Mitchell County,4,2A,1.4445
Georgia,Mitchell County,5,2A,1.6482
Georgia,Mitchell County,6,2A,1.7992
Georgia,Mitchell County,7,2A,1.9688
Georgia,Mitchell County,8,2A,1.8865
Georgia,Mitchell County,9,2A,2.15985
Georgia,Mitchell County,10,2A,2.19655
Georgia,Mitchell County,11,2A,1.29975
Georgia,Mitchell County,12,2A,1.47915
Georgia,Mitchell County,13,2A,1.39785
Georgia,Mitchell County,14,2A,1.7466
Georgia,Monroe County,1,3A,1.1968
Georgia,Monroe County,2,3A,1.15765
Georgia,Monroe County,3,3A,1.53995
Georgia,Monroe County,4,3A,1.4143
Georgia,Monroe County,5,3A,1.63775
Georgia,Monroe County,6,3A,1.62605
Georgia,Monroe County,7,3A,1.8597
Georgia,Monroe County,8,3A,1.87095
Georgia,Monroe County,9,3A,2.0324
Georgia,Monroe County,10,3A,2.1448
Georgia,Monroe County,11,3A,1.2664
Georgia,Monroe County,12,3A,1.4528
Georgia,Monroe County,13,3A,1.37885
Georgia,Monroe County,14,3A,1.60905
Georgia,Montgomery County,1,3A,1.1968
Georgia,Montgomery County,2,3A,1.15765
Georgia,Montgomery County,3,3A,1.53995
Georgia,Montgomery County,4,3A,1.4143
Georgia,Montgomery County,5,3A,1.63775
Georgia,Montgomery County,6,3A,1.62605
Georgia,Montgomery County,7,3A,1.8597
Georgia,Montgomery County,8,3A,1.87095
Georgia,Montgomery County,9,3A,2.0324
Georgia,Montgomery County,10,3A,2.1448
Georgia,Montgomery County,11,3A,1.2664
Georgia,Montgomery County,12,3A,1.4528
Georgia,Montgomery County,13,3A,1.37885
Georgia,Montgomery County,14,3A,1.60905
Georgia,Morgan County,1,3A,1.1968
Georgia,Morgan County,2,3A,1.15765
Georgia,Morgan County,3,3A,1.53995
Georgia,Morgan County,4,3A,1.4143
Georgia,Morgan County,5,3A,1.63775
Georgia,Morgan County,6,3A,1.62605
Georgia,Morgan County,7,3A,1.8597
Georgia,Morgan County,8,3A,1.87095
Georgia,Morgan County,9,3A,2.0324
Georgia,Morgan County,10,3A,2.1448
Georgia,Morgan County,11,3A,1.2664
Georgia,Morgan County,12,3A,1.4528
Georgia,Morgan County,13,3A,1.37885
Georgia,Morgan County,14,3A,1.60905
Georgia,Murray County,1,4A,1.17335
Georgia,Murray County,2,4A,1.14975
Georgia,Murray County,3,4A,1.5183
Georgia,Murray County,4,4A,1.3989
Georgia,Murray County,5,4A,1.62745
Georgia,Murray County,6,4A,1.5598
Georgia,Murray County,7,4A,1.77255
Georgia,Murray County,8,4A,1.8474
Georgia,Murray County,9,4A,1.9314
Georgia,Murray County,10,4A,2.1151
Georgia,Murray County,11,4A,1.28235
Georgia,Murray County,12,4A,1.43915
Georgia,Murray County,13,4A,1.36535
Georgia,Murray County,14,4A,1.5873
Georgia,Muscogee County,1,3A,1.1968
Georgia,Muscogee County,2,3A,1.15765
Georgia,Muscogee County,3,3A,1.53995
Georgia,Muscogee County,4,3A,1.4143
Georgia,Muscogee County,5,3A,1.63775
Georgia,Muscogee County,6,3A,1.62605
Georgia,Muscogee County,7,3A,1.8597
Georgia,Muscogee County,8,3A,1.87095
Georgia,Muscogee County,9,3A,2.0324
Georgia,Muscogee County,10,3A,2.1448
Georgia,Muscogee County,11,3A,1.2664
Georgia,Muscogee County,12,3A,1.4528
Georgia,Muscogee County,13,3A,1.37885
Georgia,Muscogee County,14,3A,1.60905
Georgia,Newton County,1,3A,1.1968
Georgia,Newton County,2,3A,1.15765
Georgia,Newton County,3,3A,1.53995
Georgia,Newton County,4,3A,1.4143
Georgia,Newton County,5,3A,1.63775
Georgia,Newton County,6,3A,1.62605
Georgia,Newton County,7,3A,1.8597
Georgia,Newton County,8,3A,1.87095
Georgia,Newton County,9,3A,2.0324
Georgia,Newton County,10,3A,2.1448
Georgia,Newton County,11,3A,1.2664
Georgia,Newton County,12,3A,1.4528
Georgia,Newton County,13,3A,1.37885
Georgia,Newton County,14,3A,1.60905
Georgia,Oconee County,1,3A,1.1968
Georgia,Oconee County,2,3A,1.15765
Georgia,Oconee County,3,3A,1.53995
Georgia,Oconee County,4,3A,1.4143
Georgia,Oconee County,5,3A,1.63775
Georgia,Oconee County,6,3A,1.62605
Georgia,Oconee County,7,3A,1.8597
Georgia,Oconee County,8,3A,1.87095
Georgia,Oconee County,9,3A,2.0324
Georgia,Oconee County,10,3A,2.1448
Georgia,Oconee County,11,3A,1.2664
Georgia,Oconee County,12,3A,1.4528
Georgia,Oconee County,13,3A,1.37885
Georgia,Oconee County,14,3A,1.60905
Georgia,Oglethorpe County,1,3A,1.1968
Georgia,Oglethorpe County,2,3A,1.15765
Georgia,Oglethorpe County,3,3A,1.53995
Georgia,Oglethorpe County,4,3A,1.4143
Georgia,Oglethorpe County,5,3A,1.63775
Georgia,Oglethorpe County,6,3A,1.62605
Georgia,Oglethorpe County,7,3A,1.8597
Georgia,Oglethorpe County,8,3A,1.87095
Georgia,Oglethorpe County,9,3A,2.0324
Georgia,Oglethorpe County,10,3A,2.1448
Georgia,Oglethorpe County,11,3A,1.2664
Georgia,Oglethorpe County,12,3A,1.4528
Georgia,Oglethorpe County,13,3A,1.37885
Georgia,Oglethorpe County,14,3A,1.60905
Georgia,Paulding County,1,3A,1.1968
Georgia,Paulding County,2,3A,1.15765
Georgia,Paulding County,3,3A,1.53995
Georgia,Paulding County,4,3A,1.4143
Georgia,Paulding County,5,3A,1.63775
Georgia,Paulding County,6,3A,1.62605
Georgia,Paulding County,7,3A,1.8597
Georgia,Paulding County,8,3A,1.87095
Georgia,Paulding County,9,3A,2.0324
Georgia,Paulding County,10,3A,2.1448
Georgia,Paulding County,11,3A,1.2664
Georgia,Paulding County,12,3A,1.4528
Georgia,Paulding County,13,3A,1.37885
Georgia,Paulding County,14,3A,1.60905
Georgia,Peach County,1,3A,1.1968
Georgia,Peach County,2,3A,1.15765
Georgia,Peach County,3,3A,1.53995
Georgia,Peach County,4,3A,1.4143
Georgia,Peach County,5,3A,1.63775
Georgia,Peach County,6,3A,1.62605
Georgia,Peach County,7,3A,1.8597
Georgia,Peach County,8,3A,1.87095
Georgia,Peach County,9,3A,2.0324
Georgia,Peach County,10,3A,2.1448
Georgia,Peach County,11,3A,1.2664
Georgia,Peach County,12,3A,1.4528
Georgia,Peach County,13,3A,1.37885
Georgia,Peach County,14,3A,1.60905
Georgia,Pickens County,1,4A,1.17335
Georgia,Pickens County,2,4A,1.14975
Georgia,Pickens County,3,4A,1.5183
Georgia,Pickens County,4,4A,1.3989
Georgia,Pickens County,5,4A,1.62745
Georgia,Pickens County,6,4A,1.5598
Georgia,Pickens County,7,4A,1.77255
Georgia,Pickens County,8,4A,1.8474
Georgia,Pickens County,9,4A,1.9314
Georgia,Pickens County,10,4A,2.1151
Georgia,Pickens County,11,4A,1.28235
Georgia,Pickens County,12,4A,1.43915
Georgia,Pickens County,13,4A,1.36535
Georgia,Pickens County,14,4A,1.5873
Georgia,Pierce County,1,2A,1.2454
Georgia,Pierce County,2,2A,1.18025
Georgia,Pierce County,3,2A,1.58525
Georgia,Pierce County,4,2A,1.4445
Georgia,Pierce County,5,2A,1.6482
Georgia,Pierce County,6,2A,1.7992
Georgia,Pierce County,7,2A,1.9688
Georgia,Pierce County,8,2A,1.8865
Georgia,Pierce County,9,2A,2.15985
Georgia,Pierce County,10,2A,2.19655
Georgia,Pierce County,11,2A,1.29975
Georgia,Pierce County,12,2A,1.47915
Georgia,Pierce County,13,2A,1.39785
Georgia,Pierce County,14,2A,1.7466
Georgia,Pike County,1,3A,1.1968
Georgia,Pike County,2,3A,1.15765
Georgia,Pike County,3,3A,1.53995
Georgia,Pike County,4,3A,1.4143
Georgia,Pike County,5,3A,1.63775
Georgia,Pike County,6,3A,1.62605
Georgia,Pike County,7,3A,1.8597
Georgia,Pike County,8,3A,1.87095
Georgia,Pike County,9,3A,2.0324
Georgia,Pike County,10,3A,2.1448
Georgia,Pike County,11,3A,1.2664
Georgia,Pike County,12,3A,1.4528
Georgia,Pike County,13,3A,1.37885
Georgia,Pike County,14,3A,1.60905
Georgia,Polk County,1,3A,1.1968
Georgia,Polk County,2,3A,1.15765
Georgia,Polk County,3,3A,1.53995
Georgia,Polk County,4,3A,1.4143
Georgia,Polk County,5,3A,1.63775
Georgia,Polk County,6,3A,1.62605
Georgia,Polk County,7,3A,1.8597
Georgia,Polk County,8,3A,1.87095
Georgia,Polk County,9,3A,2.0324
Georgia,Polk County,10,3A,2.1448
Georgia,Polk County,11,3A,1.2664
Georgia,Polk County,12,3A,1.4528
Georgia,Polk County,13,3A,1.37885
Georgia,Polk County,14,3A,1.60905
Georgia,Pulaski County,1,3A,1.1968
Georgia,Pulaski County,2,3A,1.15765
Georgia,Pulaski County,3,3A,1.53995
Georgia,Pulaski County,4,3A,1.4143
Georgia,Pulaski County,5,3A,1.63775
Georgia,Pulaski County,6,3A,1.62605
Georgia,Pulaski County,7,3A,1.8597
Georgia,Pulaski County,8,3A,1.87095
Georgia,Pulaski County,9,3A,2.0324
Georgia,Pulaski County,10,3A,2.1448
Georgia,Pulaski County,11,3A,1.2664
Georgia,Pulaski County,12,3A,1.4528
Georgia,Pulaski County,13,3A,1.37885
Georgia,Pulaski County,14,3A,1.60905
Georgia,Putnam County,1,3A,1.1968
Georgia,Putnam County,2,3A,1.15765
Georgia,Putnam County,3,3A,1.53995
Georgia,Putnam County,4,3A,1.4143
Georgia,Putnam County,5,3A,1.63775
Georgia,Putnam County,6,3A,1.62605
Georgia,Putnam County,7,3A,1.8597
Georgia,Putnam County,8,3A,1.87095
Georgia,Putnam County,9,3A,2.0324
Georgia,Putnam County,10,3A,2.1448
Georgia,Putnam County,11,3A,1.2664
Georgia,Putnam County,12,3A,1.4528
Georgia,Putnam County,13,3A,1.37885
Georgia,Putnam County,14,3A,1.60905
Georgia,Quitman County,1,3A,1.1968
Georgia,Quitman County,2,3A,1.15765
Georgia,Quitman County,3,3A,1.53995
Georgia,Quitman County,4,3A,1.4143
Georgia,Quitman County,5,3A,1.63775
Georgia,Quitman County,6,3A,1.62605
Georgia,Quitman County,7,3A,1.8597
Georgia,Quitman County,8,3A,1.87095
Georgia,Quitman County,9,3A,2.0324
Georgia,Quitman County,10,3A,2.1448
Georgia,Quitman County,11,3A,1.2664
Georgia,Quitman County,12,3A,1.4528
Georgia,Quitman County,13,3A,1.37885
Georgia,Quitman County,14,3A,1.60905
Georgia,Rabun County,1,4A,1.17335
Georgia,Rabun County,2,4A,1.14975
Georgia,Rabun County,3,4A,1.5183
Georgia,Rabun County,4,4A,1.3989
Georgia,Rabun County,5,4A,1.62745
Georgia,Rabun County,6,4A,1.5598
Georgia,Rabun County,7,4A,1.77255
Georgia,Rabun County,8,4A,1.8474
Georgia,Rabun County,9,4A,1.9314
Georgia,Rabun County,10,4A,2.1151
Georgia,Rabun County,11,4A,1.28235
Georgia,Rabun County,12,4A,1.43915
Georgia,Rabun County,13,4A,1.36535
Georgia,Rabun County,14,4A,1.5873
Georgia,Randolph County,1,3A,1.1968
Georgia,Randolph County,2,3A,1.15765
Georgia,Randolph County,3,3A,1.53995
Georgia,Randolph County,4,3A,1.4143
Georgia,Randolph County,5,3A,1.63775
Georgia,Randolph County,6,3A,1.62605
Georgia,Randolph County,7,3A,1.8597
Georgia,Randolph County,8,3A,1.87095
Georgia,Randolph County,9,3A,2.0324
Georgia,Randolph County,10,3A,2.1448
Georgia,Randolph County,11,3A,1.2664
Georgia,Randolph County,12,3A,1.4528
Georgia,Randolph County,13,3A,1.37885
Georgia,Randolph County,14,3A,1.60905
Georgia,Richmond County,1,3A,1.1968
Georgia,Richmond County,2,3A,1.15765
Georgia,Richmond County,3,3A,1.53995
Georgia,Richmond County,4,3A,1.4143
Georgia,Richmond County,5,3A,1.63775
Georgia,Richmond County,6,3A,1.62605
Georgia,Richmond County,7,3A,1.8597
Georgia,Richmond County,8,3A,1.87095
Georgia,Richmond County,9,3A,2.0324
Georgia,Richmond County,10,3A,2.1448
Georgia,Richmond County,11,3A,1.2664
Georgia,Richmond County,12,3A,1.4528
Georgia,Richmond County,13,3A,1.37885
Georgia,Richmond County,14,3A,1.60905
Georgia,Rockdale County,1,3A,1.1968
Georgia,Rockdale County,2,3A,1.15765
Georgia,Rockdale County,3,3A,1.53995
Georgia,Rockdale County,4,3A,1.4143
Georgia,Rockdale County,5,3A,1.63775
Georgia,Rockdale County,6,3A,1.62605
Georgia,Rockdale County,7,3A,1.8597
Georgia,Rockdale County,8,3A,1.87095
Georgia,Rockdale County,9,3A,2.0324
Georgia,Rockdale County,10,3A,2.1448
Georgia,Rockdale County,11,3A,1.2664
